ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;3;3;ALICANTE;120;SAN MIGUEL DE SALINAS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;3;ALICANTE;120;SAN MIGUEL DE SALINAS;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;3;3;ALICANTE;120;SAN MIGUEL DE SALINAS;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;3;3;ALICANTE;120;SAN MIGUEL DE SALINAS;80;SIN ESTUDIOS;2
2017;3;3;ALICANTE;121;SANTA POLA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;79
2017;3;3;ALICANTE;121;SANTA POLA;12;ESTUDIOS PRIMARIOS COMPLETOS;161
2017;3;3;ALICANTE;121;SANTA POLA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;13
2017;3;3;ALICANTE;121;SANTA POLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1313
2017;3;3;ALICANTE;121;SANTA POLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;541
2017;3;3;ALICANTE;121;SANTA POLA;32;ENSEÑANZAS DE BACHILLERATO;176
2017;3;3;ALICANTE;121;SANTA POLA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;178
2017;3;3;ALICANTE;121;SANTA POLA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;2
2017;3;3;ALICANTE;121;SANTA POLA;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;4
2017;3;3;ALICANTE;121;SANTA POLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;126
2017;3;3;ALICANTE;121;SANTA POLA;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;1
2017;3;3;ALICANTE;121;SANTA POLA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);80
2017;3;3;ALICANTE;121;SANTA POLA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);64
2017;3;3;ALICANTE;121;SANTA POLA;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;1
2017;3;3;ALICANTE;121;SANTA POLA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;14
2017;3;3;ALICANTE;121;SANTA POLA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;9
2017;3;3;ALICANTE;121;SANTA POLA;61;DOCTORADO UNIVERSITARIO.;1
2017;3;3;ALICANTE;121;SANTA POLA;80;SIN ESTUDIOS;33
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;11;ESTUDIOS PRIMARIOS INCOMPLETOS;121
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;12;ESTUDIOS PRIMARIOS COMPLETOS;178
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;20
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2033
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1280
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;32;ENSEÑANZAS DE BACHILLERATO;299
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;459
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;4
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;307
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;2
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;53;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA FORMACIÓN PROFESIONAL DE GRADO SUPERIOR PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);143
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);107
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;0
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;28
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;23
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;61;DOCTORADO UNIVERSITARIO.;6
2017;3;3;ALICANTE;122;SAN VICENTE DEL RASPEIG/SANT V;80;SIN ESTUDIOS;19
2017;3;3;ALICANTE;123;SAX;11;ESTUDIOS PRIMARIOS INCOMPLETOS;38
2017;3;3;ALICANTE;123;SAX;12;ESTUDIOS PRIMARIOS COMPLETOS;82
2017;3;3;ALICANTE;123;SAX;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;3;3;ALICANTE;123;SAX;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;486
2017;3;3;ALICANTE;123;SAX;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;262
2017;3;3;ALICANTE;123;SAX;32;ENSEÑANZAS DE BACHILLERATO;33
2017;3;3;ALICANTE;123;SAX;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;36
2017;3;3;ALICANTE;123;SAX;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;18
2017;3;3;ALICANTE;123;SAX;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);5
2017;3;3;ALICANTE;123;SAX;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);10
2017;3;3;ALICANTE;123;SAX;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;9
2017;3;3;ALICANTE;123;SAX;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;3;3;ALICANTE;123;SAX;80;SIN ESTUDIOS;11
2017;3;3;ALICANTE;124;SELLA;12;ESTUDIOS PRIMARIOS COMPLETOS;2
2017;3;3;ALICANTE;124;SELLA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;15
2017;3;3;ALICANTE;124;SELLA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;8
2017;3;3;ALICANTE;124;SELLA;32;ENSEÑANZAS DE BACHILLERATO;3
2017;3;3;ALICANTE;124;SELLA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;3;ALICANTE;124;SELLA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;3;3;ALICANTE;124;SELLA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;3;ALICANTE;124;SELLA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;3;3;ALICANTE;124;SELLA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;3;ALICANTE;124;SELLA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;3;3;ALICANTE;124;SELLA;80;SIN ESTUDIOS;1
2017;3;3;ALICANTE;125;SENIJA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;3;ALICANTE;125;SENIJA;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;3;3;ALICANTE;125;SENIJA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;28
2017;3;3;ALICANTE;125;SENIJA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;8
2017;3;3;ALICANTE;125;SENIJA;32;ENSEÑANZAS DE BACHILLERATO;3
2017;3;3;ALICANTE;125;SENIJA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;3;ALICANTE;125;SENIJA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;3;3;ALICANTE;127;TARBENA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;3;3;ALICANTE;127;TARBENA;12;ESTUDIOS PRIMARIOS COMPLETOS;3
2017;3;3;ALICANTE;127;TARBENA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;14
2017;3;3;ALICANTE;127;TARBENA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;8
2017;3;3;ALICANTE;127;TARBENA;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;3;ALICANTE;127;TARBENA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;3;ALICANTE;127;TARBENA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;3;3;ALICANTE;127;TARBENA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);0
2017;3;3;ALICANTE;128;TEULADA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;11
2017;3;3;ALICANTE;128;TEULADA;12;ESTUDIOS PRIMARIOS COMPLETOS;22
2017;3;3;ALICANTE;128;TEULADA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;412
2017;3;3;ALICANTE;128;TEULADA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;66
2017;3;3;ALICANTE;128;TEULADA;32;ENSEÑANZAS DE BACHILLERATO;20
2017;3;3;ALICANTE;128;TEULADA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;25
2017;3;3;ALICANTE;128;TEULADA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;11
2017;3;3;ALICANTE;128;TEULADA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);5
2017;3;3;ALICANTE;128;TEULADA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);5
2017;3;3;ALICANTE;128;TEULADA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;2
2017;3;3;ALICANTE;128;TEULADA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;1
2017;3;3;ALICANTE;129;TIBI;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;56
2017;3;3;ALICANTE;129;TIBI;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;6
2017;3;3;ALICANTE;129;TIBI;32;ENSEÑANZAS DE BACHILLERATO;5
2017;3;3;ALICANTE;129;TIBI;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;3
2017;3;3;ALICANTE;129;TIBI;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;3;3;ALICANTE;129;TIBI;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);4
2017;3;3;ALICANTE;129;TIBI;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;3;ALICANTE;129;TIBI;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;3;ALICANTE;130;TOLLOS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1
2017;3;3;ALICANTE;130;TOLLOS;32;ENSEÑANZAS DE BACHILLERATO;1
2017;3;3;ALICANTE;130;TOLLOS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;3;ALICANTE;131;TORMOS;11;ESTUDIOS PRIMARIOS INCOMPLETOS;2
2017;3;3;ALICANTE;131;TORMOS;12;ESTUDIOS PRIMARIOS COMPLETOS;0
2017;3;3;ALICANTE;131;TORMOS;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;3;ALICANTE;131;TORMOS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;5
2017;3;3;ALICANTE;131;TORMOS;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;1
2017;3;3;ALICANTE;131;TORMOS;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;3;ALICANTE;131;TORMOS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;3;ALICANTE;131;TORMOS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;3;3;ALICANTE;131;TORMOS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);0
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;28
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;7
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;32;ENSEÑANZAS DE BACHILLERATO;1
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;4
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);0
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);2
2017;3;3;ALICANTE;132;TORREMANZANAS/TORRE DE LES MAÇ;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;1
2017;3;3;ALICANTE;133;TORREVIEJA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;892
2017;3;3;ALICANTE;133;TORREVIEJA;12;ESTUDIOS PRIMARIOS COMPLETOS;146
2017;3;3;ALICANTE;133;TORREVIEJA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;10
2017;3;3;ALICANTE;133;TORREVIEJA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;5622
2017;3;3;ALICANTE;133;TORREVIEJA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;840
2017;3;3;ALICANTE;133;TORREVIEJA;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;3;ALICANTE;133;TORREVIEJA;32;ENSEÑANZAS DE BACHILLERATO;281
2017;3;3;ALICANTE;133;TORREVIEJA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;274
2017;3;3;ALICANTE;133;TORREVIEJA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;2
2017;3;3;ALICANTE;133;TORREVIEJA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;165
2017;3;3;ALICANTE;133;TORREVIEJA;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;1
2017;3;3;ALICANTE;133;TORREVIEJA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);90
2017;3;3;ALICANTE;133;TORREVIEJA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);91
2017;3;3;ALICANTE;133;TORREVIEJA;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;0
2017;3;3;ALICANTE;133;TORREVIEJA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;24
2017;3;3;ALICANTE;133;TORREVIEJA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;12
2017;3;3;ALICANTE;133;TORREVIEJA;61;DOCTORADO UNIVERSITARIO.;3
2017;3;3;ALICANTE;133;TORREVIEJA;80;SIN ESTUDIOS;36
2017;3;3;ALICANTE;134;VALL D'ALCALA, LA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;5
2017;3;3;ALICANTE;134;VALL D'ALCALA, LA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;3;3;ALICANTE;134;VALL D'ALCALA, LA;32;ENSEÑANZAS DE BACHILLERATO;0
2017;3;3;ALICANTE;134;VALL D'ALCALA, LA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;0
2017;3;3;ALICANTE;134;VALL D'ALCALA, LA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;3;ALICANTE;135;VALL DE EBO;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;3;3;ALICANTE;135;VALL DE EBO;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;3;ALICANTE;135;VALL DE EBO;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;4
2017;3;3;ALICANTE;135;VALL DE EBO;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2
2017;3;3;ALICANTE;135;VALL DE EBO;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;3;ALICANTE;135;VALL DE EBO;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;3;ALICANTE;135;VALL DE EBO;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;3;3;ALICANTE;136;VALL DE GALLINERA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;1
2017;3;3;ALICANTE;136;VALL DE GALLINERA;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;3;3;ALICANTE;136;VALL DE GALLINERA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;11
